Voices,Path
pathology,data/DataSets/Disorder Voices/915.wav
pathology,data/DataSets/Disorder Voices/916.wav
pathology,data/DataSets/Disorder Voices/917.wav
pathology,data/DataSets/Disorder Voices/918.wav
pathology,data/DataSets/Disorder Voices/919.wav
pathology,data/DataSets/Disorder Voices/92.wav
pathology,data/DataSets/Disorder Voices/920.wav
pathology,data/DataSets/Disorder Voices/921.wav
pathology,data/DataSets/Disorder Voices/922.wav
pathology,data/DataSets/Disorder Voices/923.wav
pathology,data/DataSets/Disorder Voices/924.wav
pathology,data/DataSets/Disorder Voices/925.wav
pathology,data/DataSets/Disorder Voices/926.wav
pathology,data/DataSets/Disorder Voices/927.wav
pathology,data/DataSets/Disorder Voices/928.wav
pathology,data/DataSets/Disorder Voices/929.wav
pathology,data/DataSets/Disorder Voices/93.wav
pathology,data/DataSets/Disorder Voices/930.wav
pathology,data/DataSets/Disorder Voices/931.wav
pathology,data/DataSets/Disorder Voices/932.wav
pathology,data/DataSets/Disorder Voices/933.wav
pathology,data/DataSets/Disorder Voices/934.wav
pathology,data/DataSets/Disorder Voices/935.wav
pathology,data/DataSets/Disorder Voices/936.wav
pathology,data/DataSets/Disorder Voices/937.wav
pathology,data/DataSets/Disorder Voices/938.wav
pathology,data/DataSets/Disorder Voices/939.wav
pathology,data/DataSets/Disorder Voices/94.wav
pathology,data/DataSets/Disorder Voices/940.wav
pathology,data/DataSets/Disorder Voices/941.wav
pathology,data/DataSets/Disorder Voices/942.wav
pathology,data/DataSets/Disorder Voices/943.wav
pathology,data/DataSets/Disorder Voices/944.wav
pathology,data/DataSets/Disorder Voices/945.wav
pathology,data/DataSets/Disorder Voices/946.wav
pathology,data/DataSets/Disorder Voices/947.wav
pathology,data/DataSets/Disorder Voices/948.wav
pathology,data/DataSets/Disorder Voices/949.wav
pathology,data/DataSets/Disorder Voices/95.wav
pathology,data/DataSets/Disorder Voices/950.wav
pathology,data/DataSets/Disorder Voices/951.wav
pathology,data/DataSets/Disorder Voices/952.wav
pathology,data/DataSets/Disorder Voices/953.wav
pathology,data/DataSets/Disorder Voices/954.wav
pathology,data/DataSets/Disorder Voices/955.wav
pathology,data/DataSets/Disorder Voices/956.wav
pathology,data/DataSets/Disorder Voices/957.wav
pathology,data/DataSets/Disorder Voices/958.wav
pathology,data/DataSets/Disorder Voices/959.wav
pathology,data/DataSets/Disorder Voices/96.wav
pathology,data/DataSets/Disorder Voices/960.wav
pathology,data/DataSets/Disorder Voices/961.wav
pathology,data/DataSets/Disorder Voices/962.wav
pathology,data/DataSets/Disorder Voices/963.wav
pathology,data/DataSets/Disorder Voices/964.wav
pathology,data/DataSets/Disorder Voices/965.wav
pathology,data/DataSets/Disorder Voices/966.wav
pathology,data/DataSets/Disorder Voices/967.wav
pathology,data/DataSets/Disorder Voices/968.wav
pathology,data/DataSets/Disorder Voices/969.wav
pathology,data/DataSets/Disorder Voices/97.wav
pathology,data/DataSets/Disorder Voices/970.wav
pathology,data/DataSets/Disorder Voices/971.wav
pathology,data/DataSets/Disorder Voices/972.wav
pathology,data/DataSets/Disorder Voices/973.wav
pathology,data/DataSets/Disorder Voices/974.wav
pathology,data/DataSets/Disorder Voices/975.wav
pathology,data/DataSets/Disorder Voices/976.wav
pathology,data/DataSets/Disorder Voices/977.wav
pathology,data/DataSets/Disorder Voices/978.wav
pathology,data/DataSets/Disorder Voices/979.wav
pathology,data/DataSets/Disorder Voices/98.wav
pathology,data/DataSets/Disorder Voices/980.wav
pathology,data/DataSets/Disorder Voices/981.wav
pathology,data/DataSets/Disorder Voices/982.wav
pathology,data/DataSets/Disorder Voices/983.wav
pathology,data/DataSets/Disorder Voices/984.wav
pathology,data/DataSets/Disorder Voices/985.wav
pathology,data/DataSets/Disorder Voices/986.wav
pathology,data/DataSets/Disorder Voices/987.wav
pathology,data/DataSets/Disorder Voices/988.wav
pathology,data/DataSets/Disorder Voices/989.wav
pathology,data/DataSets/Disorder Voices/99.wav
pathology,data/DataSets/Disorder Voices/990.wav
pathology,data/DataSets/Disorder Voices/991.wav
pathology,data/DataSets/Disorder Voices/992.wav
pathology,data/DataSets/Disorder Voices/993.wav
pathology,data/DataSets/Disorder Voices/994.wav
pathology,data/DataSets/Disorder Voices/995.wav
pathology,data/DataSets/Disorder Voices/996.wav
pathology,data/DataSets/Disorder Voices/997.wav
pathology,data/DataSets/Disorder Voices/998.wav
pathology,data/DataSets/Disorder Voices/999.wav
normal,data/DataSets/Normal Voices/1.wav
normal,data/DataSets/Normal Voices/10.wav
normal,data/DataSets/Normal Voices/100.wav
normal,data/DataSets/Normal Voices/1000.wav
normal,data/DataSets/Normal Voices/1001.wav
normal,data/DataSets/Normal Voices/1002.wav
normal,data/DataSets/Normal Voices/1003.wav
normal,data/DataSets/Normal Voices/1004.wav
normal,data/DataSets/Normal Voices/1005.wav
normal,data/DataSets/Normal Voices/1006.wav
normal,data/DataSets/Normal Voices/1007.wav
normal,data/DataSets/Normal Voices/1008.wav
normal,data/DataSets/Normal Voices/1009.wav
normal,data/DataSets/Normal Voices/101.wav
normal,data/DataSets/Normal Voices/1010.wav
normal,data/DataSets/Normal Voices/1011.wav
normal,data/DataSets/Normal Voices/1012.wav
normal,data/DataSets/Normal Voices/1013.wav
normal,data/DataSets/Normal Voices/1014.wav
normal,data/DataSets/Normal Voices/1015.wav
normal,data/DataSets/Normal Voices/1016.wav
normal,data/DataSets/Normal Voices/1017.wav
normal,data/DataSets/Normal Voices/1018.wav
normal,data/DataSets/Normal Voices/1019.wav
normal,data/DataSets/Normal Voices/102.wav
normal,data/DataSets/Normal Voices/1020.wav
normal,data/DataSets/Normal Voices/1021.wav
normal,data/DataSets/Normal Voices/1022.wav
normal,data/DataSets/Normal Voices/1023.wav
normal,data/DataSets/Normal Voices/1024.wav
normal,data/DataSets/Normal Voices/1025.wav
normal,data/DataSets/Normal Voices/1026.wav
normal,data/DataSets/Normal Voices/1027.wav
normal,data/DataSets/Normal Voices/1028.wav
normal,data/DataSets/Normal Voices/1029.wav
normal,data/DataSets/Normal Voices/103.wav
normal,data/DataSets/Normal Voices/1030.wav
normal,data/DataSets/Normal Voices/1031.wav
normal,data/DataSets/Normal Voices/1032.wav
normal,data/DataSets/Normal Voices/1033.wav
normal,data/DataSets/Normal Voices/1034.wav
normal,data/DataSets/Normal Voices/1035.wav
normal,data/DataSets/Normal Voices/1036.wav
normal,data/DataSets/Normal Voices/1037.wav
normal,data/DataSets/Normal Voices/1038.wav
normal,data/DataSets/Normal Voices/1039.wav
normal,data/DataSets/Normal Voices/104.wav
normal,data/DataSets/Normal Voices/1040.wav
normal,data/DataSets/Normal Voices/1041.wav
normal,data/DataSets/Normal Voices/1042.wav
normal,data/DataSets/Normal Voices/1043.wav
normal,data/DataSets/Normal Voices/1044.wav
normal,data/DataSets/Normal Voices/1045.wav
normal,data/DataSets/Normal Voices/1046.wav
normal,data/DataSets/Normal Voices/1047.wav
normal,data/DataSets/Normal Voices/1048.wav
normal,data/DataSets/Normal Voices/1049.wav
normal,data/DataSets/Normal Voices/105.wav
normal,data/DataSets/Normal Voices/1050.wav
normal,data/DataSets/Normal Voices/1051.wav
normal,data/DataSets/Normal Voices/1052.wav
normal,data/DataSets/Normal Voices/1053.wav
normal,data/DataSets/Normal Voices/1054.wav
normal,data/DataSets/Normal Voices/1055.wav
normal,data/DataSets/Normal Voices/1056.wav
normal,data/DataSets/Normal Voices/1057.wav
normal,data/DataSets/Normal Voices/1058.wav
normal,data/DataSets/Normal Voices/1059.wav
normal,data/DataSets/Normal Voices/106.wav
normal,data/DataSets/Normal Voices/1060.wav
normal,data/DataSets/Normal Voices/1061.wav
normal,data/DataSets/Normal Voices/1062.wav
normal,data/DataSets/Normal Voices/1063.wav
normal,data/DataSets/Normal Voices/1064.wav
normal,data/DataSets/Normal Voices/1065.wav
normal,data/DataSets/Normal Voices/1066.wav
normal,data/DataSets/Normal Voices/1067.wav
normal,data/DataSets/Normal Voices/1068.wav
normal,data/DataSets/Normal Voices/1069.wav
normal,data/DataSets/Normal Voices/107.wav
normal,data/DataSets/Normal Voices/1070.wav
normal,data/DataSets/Normal Voices/1071.wav
normal,data/DataSets/Normal Voices/1072.wav
normal,data/DataSets/Normal Voices/1073.wav
normal,data/DataSets/Normal Voices/1074.wav
normal,data/DataSets/Normal Voices/1075.wav
normal,data/DataSets/Normal Voices/1076.wav
normal,data/DataSets/Normal Voices/1077.wav
normal,data/DataSets/Normal Voices/1078.wav
normal,data/DataSets/Normal Voices/1079.wav
normal,data/DataSets/Normal Voices/108.wav
normal,data/DataSets/Normal Voices/1080.wav
normal,data/DataSets/Normal Voices/1081.wav
normal,data/DataSets/Normal Voices/1082.wav
normal,data/DataSets/Normal Voices/1083.wav
normal,data/DataSets/Normal Voices/1084.wav
normal,data/DataSets/Normal Voices/1085.wav
normal,data/DataSets/Normal Voices/1086.wav
normal,data/DataSets/Normal Voices/1087.wav
normal,data/DataSets/Normal Voices/1088.wav
normal,data/DataSets/Normal Voices/1089.wav
normal,data/DataSets/Normal Voices/109.wav
normal,data/DataSets/Normal Voices/1090.wav
normal,data/DataSets/Normal Voices/1091.wav
normal,data/DataSets/Normal Voices/1092.wav
normal,data/DataSets/Normal Voices/1093.wav
normal,data/DataSets/Normal Voices/1094.wav
normal,data/DataSets/Normal Voices/1095.wav
normal,data/DataSets/Normal Voices/1096.wav
normal,data/DataSets/Normal Voices/1097.wav
normal,data/DataSets/Normal Voices/1098.wav
normal,data/DataSets/Normal Voices/1099.wav
normal,data/DataSets/Normal Voices/11.wav
normal,data/DataSets/Normal Voices/110.wav
normal,data/DataSets/Normal Voices/1100.wav
normal,data/DataSets/Normal Voices/1101.wav
normal,data/DataSets/Normal Voices/1102.wav
normal,data/DataSets/Normal Voices/1103.wav
normal,data/DataSets/Normal Voices/1104.wav
normal,data/DataSets/Normal Voices/1105.wav
normal,data/DataSets/Normal Voices/1106.wav
normal,data/DataSets/Normal Voices/1107.wav
normal,data/DataSets/Normal Voices/1108.wav
normal,data/DataSets/Normal Voices/1109.wav
normal,data/DataSets/Normal Voices/111.wav
normal,data/DataSets/Normal Voices/1110.wav
normal,data/DataSets/Normal Voices/1111.wav
normal,data/DataSets/Normal Voices/1112.wav
normal,data/DataSets/Normal Voices/1113.wav
normal,data/DataSets/Normal Voices/1114.wav
normal,data/DataSets/Normal Voices/1115.wav
normal,data/DataSets/Normal Voices/1116.wav
normal,data/DataSets/Normal Voices/1117.wav
normal,data/DataSets/Normal Voices/1118.wav
normal,data/DataSets/Normal Voices/1119.wav
normal,data/DataSets/Normal Voices/112.wav
normal,data/DataSets/Normal Voices/1120.wav
normal,data/DataSets/Normal Voices/1121.wav
normal,data/DataSets/Normal Voices/1122.wav
normal,data/DataSets/Normal Voices/1123.wav
normal,data/DataSets/Normal Voices/1124.wav
normal,data/DataSets/Normal Voices/1125.wav
normal,data/DataSets/Normal Voices/1126.wav
normal,data/DataSets/Normal Voices/1127.wav
normal,data/DataSets/Normal Voices/1128.wav
normal,data/DataSets/Normal Voices/1129.wav
normal,data/DataSets/Normal Voices/113.wav
normal,data/DataSets/Normal Voices/1130.wav
normal,data/DataSets/Normal Voices/1131.wav
normal,data/DataSets/Normal Voices/1132.wav
normal,data/DataSets/Normal Voices/1133.wav
normal,data/DataSets/Normal Voices/1134.wav
normal,data/DataSets/Normal Voices/1135.wav
normal,data/DataSets/Normal Voices/1136.wav
normal,data/DataSets/Normal Voices/1137.wav
normal,data/DataSets/Normal Voices/1138.wav
normal,data/DataSets/Normal Voices/1139.wav
normal,data/DataSets/Normal Voices/114.wav
normal,data/DataSets/Normal Voices/1140.wav
normal,data/DataSets/Normal Voices/1141.wav
normal,data/DataSets/Normal Voices/1142.wav
normal,data/DataSets/Normal Voices/1143.wav
normal,data/DataSets/Normal Voices/1144.wav
normal,data/DataSets/Normal Voices/1145.wav
normal,data/DataSets/Normal Voices/1146.wav
normal,data/DataSets/Normal Voices/1147.wav
normal,data/DataSets/Normal Voices/1148.wav
normal,data/DataSets/Normal Voices/1149.wav
normal,data/DataSets/Normal Voices/115.wav
normal,data/DataSets/Normal Voices/1150.wav
normal,data/DataSets/Normal Voices/1151.wav
normal,data/DataSets/Normal Voices/1152.wav
normal,data/DataSets/Normal Voices/1153.wav
normal,data/DataSets/Normal Voices/1154.wav
normal,data/DataSets/Normal Voices/1155.wav
normal,data/DataSets/Normal Voices/1156.wav
normal,data/DataSets/Normal Voices/1157.wav
normal,data/DataSets/Normal Voices/1158.wav
normal,data/DataSets/Normal Voices/1159.wav
normal,data/DataSets/Normal Voices/116.wav
normal,data/DataSets/Normal Voices/1160.wav
normal,data/DataSets/Normal Voices/1161.wav
normal,data/DataSets/Normal Voices/1162.wav
normal,data/DataSets/Normal Voices/1163.wav
normal,data/DataSets/Normal Voices/1164.wav
normal,data/DataSets/Normal Voices/1165.wav
normal,data/DataSets/Normal Voices/1166.wav
normal,data/DataSets/Normal Voices/1167.wav
normal,data/DataSets/Normal Voices/1168.wav
normal,data/DataSets/Normal Voices/1169.wav
normal,data/DataSets/Normal Voices/117.wav
normal,data/DataSets/Normal Voices/1170.wav
normal,data/DataSets/Normal Voices/1171.wav
normal,data/DataSets/Normal Voices/1172.wav
normal,data/DataSets/Normal Voices/1173.wav
normal,data/DataSets/Normal Voices/1174.wav
normal,data/DataSets/Normal Voices/1175.wav
normal,data/DataSets/Normal Voices/1176.wav
normal,data/DataSets/Normal Voices/1177.wav
normal,data/DataSets/Normal Voices/1178.wav
normal,data/DataSets/Normal Voices/1179.wav
normal,data/DataSets/Normal Voices/118.wav
normal,data/DataSets/Normal Voices/1180.wav
normal,data/DataSets/Normal Voices/1181.wav
normal,data/DataSets/Normal Voices/1182.wav
normal,data/DataSets/Normal Voices/1183.wav
normal,data/DataSets/Normal Voices/1184.wav
normal,data/DataSets/Normal Voices/1185.wav
normal,data/DataSets/Normal Voices/1186.wav
normal,data/DataSets/Normal Voices/1187.wav
normal,data/DataSets/Normal Voices/1188.wav
normal,data/DataSets/Normal Voices/1189.wav
normal,data/DataSets/Normal Voices/119.wav
normal,data/DataSets/Normal Voices/1190.wav
normal,data/DataSets/Normal Voices/1191.wav
normal,data/DataSets/Normal Voices/1192.wav
normal,data/DataSets/Normal Voices/1193.wav
normal,data/DataSets/Normal Voices/1194.wav
normal,data/DataSets/Normal Voices/1195.wav
normal,data/DataSets/Normal Voices/1196.wav
normal,data/DataSets/Normal Voices/1197.wav
normal,data/DataSets/Normal Voices/1198.wav
normal,data/DataSets/Normal Voices/1199.wav
normal,data/DataSets/Normal Voices/12.wav
normal,data/DataSets/Normal Voices/120.wav
normal,data/DataSets/Normal Voices/1200.wav
normal,data/DataSets/Normal Voices/1201.wav
normal,data/DataSets/Normal Voices/1202.wav
normal,data/DataSets/Normal Voices/1203.wav
normal,data/DataSets/Normal Voices/1204.wav
normal,data/DataSets/Normal Voices/1205.wav
normal,data/DataSets/Normal Voices/1206.wav
normal,data/DataSets/Normal Voices/1207.wav
normal,data/DataSets/Normal Voices/1208.wav
normal,data/DataSets/Normal Voices/1209.wav
normal,data/DataSets/Normal Voices/121.wav
normal,data/DataSets/Normal Voices/1210.wav
normal,data/DataSets/Normal Voices/1211.wav
normal,data/DataSets/Normal Voices/1212.wav
normal,data/DataSets/Normal Voices/1213.wav
normal,data/DataSets/Normal Voices/1214.wav
normal,data/DataSets/Normal Voices/1215.wav
normal,data/DataSets/Normal Voices/1216.wav
normal,data/DataSets/Normal Voices/1217.wav
normal,data/DataSets/Normal Voices/1218.wav
normal,data/DataSets/Normal Voices/1219.wav
normal,data/DataSets/Normal Voices/122.wav
normal,data/DataSets/Normal Voices/1220.wav
normal,data/DataSets/Normal Voices/1221.wav
normal,data/DataSets/Normal Voices/1222.wav
normal,data/DataSets/Normal Voices/1223.wav
normal,data/DataSets/Normal Voices/1224.wav
normal,data/DataSets/Normal Voices/1225.wav
normal,data/DataSets/Normal Voices/1226.wav
normal,data/DataSets/Normal Voices/1227.wav
normal,data/DataSets/Normal Voices/1228.wav
normal,data/DataSets/Normal Voices/1229.wav
normal,data/DataSets/Normal Voices/123.wav
normal,data/DataSets/Normal Voices/1230.wav
normal,data/DataSets/Normal Voices/1231.wav
normal,data/DataSets/Normal Voices/1232.wav
normal,data/DataSets/Normal Voices/1233.wav
normal,data/DataSets/Normal Voices/1234.wav
normal,data/DataSets/Normal Voices/1235.wav
normal,data/DataSets/Normal Voices/1236.wav
normal,data/DataSets/Normal Voices/1237.wav
normal,data/DataSets/Normal Voices/1238.wav
normal,data/DataSets/Normal Voices/1239.wav
normal,data/DataSets/Normal Voices/124.wav
normal,data/DataSets/Normal Voices/1240.wav
normal,data/DataSets/Normal Voices/1241.wav
normal,data/DataSets/Normal Voices/1242.wav
normal,data/DataSets/Normal Voices/1243.wav
normal,data/DataSets/Normal Voices/1244.wav
normal,data/DataSets/Normal Voices/1245.wav
normal,data/DataSets/Normal Voices/1246.wav
normal,data/DataSets/Normal Voices/1247.wav
normal,data/DataSets/Normal Voices/1248.wav
normal,data/DataSets/Normal Voices/1249.wav
normal,data/DataSets/Normal Voices/125.wav
normal,data/DataSets/Normal Voices/1250.wav
normal,data/DataSets/Normal Voices/1251.wav
normal,data/DataSets/Normal Voices/1252.wav
normal,data/DataSets/Normal Voices/1253.wav
normal,data/DataSets/Normal Voices/1254.wav
normal,data/DataSets/Normal Voices/1255.wav
normal,data/DataSets/Normal Voices/1256.wav
normal,data/DataSets/Normal Voices/1257.wav
normal,data/DataSets/Normal Voices/1258.wav
normal,data/DataSets/Normal Voices/1259.wav
normal,data/DataSets/Normal Voices/126.wav
normal,data/DataSets/Normal Voices/1260.wav
normal,data/DataSets/Normal Voices/1261.wav
normal,data/DataSets/Normal Voices/1262.wav
normal,data/DataSets/Normal Voices/1263.wav
normal,data/DataSets/Normal Voices/1264.wav
normal,data/DataSets/Normal Voices/1265.wav
normal,data/DataSets/Normal Voices/1266.wav
normal,data/DataSets/Normal Voices/1267.wav
normal,data/DataSets/Normal Voices/1268.wav
normal,data/DataSets/Normal Voices/1269.wav
normal,data/DataSets/Normal Voices/127.wav
normal,data/DataSets/Normal Voices/1270.wav
normal,data/DataSets/Normal Voices/1271.wav
normal,data/DataSets/Normal Voices/1272.wav
normal,data/DataSets/Normal Voices/1273.wav
normal,data/DataSets/Normal Voices/1274.wav
normal,data/DataSets/Normal Voices/1275.wav
normal,data/DataSets/Normal Voices/1276.wav
normal,data/DataSets/Normal Voices/1277.wav
normal,data/DataSets/Normal Voices/1278.wav
normal,data/DataSets/Normal Voices/1279.wav
normal,data/DataSets/Normal Voices/128.wav
normal,data/DataSets/Normal Voices/1280.wav
normal,data/DataSets/Normal Voices/1281.wav
normal,data/DataSets/Normal Voices/1282.wav
normal,data/DataSets/Normal Voices/1283.wav
normal,data/DataSets/Normal Voices/1284.wav
normal,data/DataSets/Normal Voices/1285.wav
normal,data/DataSets/Normal Voices/1286.wav
normal,data/DataSets/Normal Voices/1287.wav
normal,data/DataSets/Normal Voices/1288.wav
normal,data/DataSets/Normal Voices/1289.wav
normal,data/DataSets/Normal Voices/129.wav
normal,data/DataSets/Normal Voices/1290.wav
normal,data/DataSets/Normal Voices/1291.wav
normal,data/DataSets/Normal Voices/1292.wav
normal,data/DataSets/Normal Voices/1293.wav
normal,data/DataSets/Normal Voices/1294.wav
normal,data/DataSets/Normal Voices/1295.wav
normal,data/DataSets/Normal Voices/1296.wav
normal,data/DataSets/Normal Voices/1297.wav
normal,data/DataSets/Normal Voices/1298.wav
normal,data/DataSets/Normal Voices/1299.wav
normal,data/DataSets/Normal Voices/13.wav
normal,data/DataSets/Normal Voices/130.wav
normal,data/DataSets/Normal Voices/1300.wav
normal,data/DataSets/Normal Voices/1301.wav
normal,data/DataSets/Normal Voices/1302.wav
normal,data/DataSets/Normal Voices/1303.wav
normal,data/DataSets/Normal Voices/1304.wav
normal,data/DataSets/Normal Voices/1305.wav
normal,data/DataSets/Normal Voices/1306.wav
normal,data/DataSets/Normal Voices/1307.wav
normal,data/DataSets/Normal Voices/1308.wav
normal,data/DataSets/Normal Voices/1309.wav
normal,data/DataSets/Normal Voices/131.wav
normal,data/DataSets/Normal Voices/1310.wav
normal,data/DataSets/Normal Voices/1311.wav
normal,data/DataSets/Normal Voices/1312.wav
normal,data/DataSets/Normal Voices/1313.wav
normal,data/DataSets/Normal Voices/1314.wav
normal,data/DataSets/Normal Voices/1315.wav
normal,data/DataSets/Normal Voices/1316.wav
normal,data/DataSets/Normal Voices/1317.wav
normal,data/DataSets/Normal Voices/1318.wav
normal,data/DataSets/Normal Voices/1319.wav
normal,data/DataSets/Normal Voices/132.wav
normal,data/DataSets/Normal Voices/1320.wav
normal,data/DataSets/Normal Voices/1321.wav
normal,data/DataSets/Normal Voices/1322.wav
normal,data/DataSets/Normal Voices/1323.wav
normal,data/DataSets/Normal Voices/1324.wav
normal,data/DataSets/Normal Voices/1325.wav
normal,data/DataSets/Normal Voices/1326.wav
normal,data/DataSets/Normal Voices/1327.wav
normal,data/DataSets/Normal Voices/1328.wav
normal,data/DataSets/Normal Voices/1329.wav
normal,data/DataSets/Normal Voices/133.wav
normal,data/DataSets/Normal Voices/1330.wav
normal,data/DataSets/Normal Voices/1331.wav
normal,data/DataSets/Normal Voices/1332.wav
normal,data/DataSets/Normal Voices/1333.wav
normal,data/DataSets/Normal Voices/1334.wav
normal,data/DataSets/Normal Voices/1335.wav
normal,data/DataSets/Normal Voices/1336.wav
normal,data/DataSets/Normal Voices/1337.wav
normal,data/DataSets/Normal Voices/1338.wav
normal,data/DataSets/Normal Voices/1339.wav
normal,data/DataSets/Normal Voices/134.wav
normal,data/DataSets/Normal Voices/1340.wav
normal,data/DataSets/Normal Voices/1341.wav
normal,data/DataSets/Normal Voices/1342.wav
normal,data/DataSets/Normal Voices/1343.wav
normal,data/DataSets/Normal Voices/1344.wav
normal,data/DataSets/Normal Voices/1345.wav
normal,data/DataSets/Normal Voices/1346.wav
normal,data/DataSets/Normal Voices/1347.wav
normal,data/DataSets/Normal Voices/1348.wav
normal,data/DataSets/Normal Voices/1349.wav
normal,data/DataSets/Normal Voices/135.wav
normal,data/DataSets/Normal Voices/1350.wav
normal,data/DataSets/Normal Voices/1351.wav
normal,data/DataSets/Normal Voices/1352.wav
normal,data/DataSets/Normal Voices/1353.wav
normal,data/DataSets/Normal Voices/1354.wav
normal,data/DataSets/Normal Voices/1355.wav
normal,data/DataSets/Normal Voices/1356.wav
normal,data/DataSets/Normal Voices/1357.wav
normal,data/DataSets/Normal Voices/1358.wav
normal,data/DataSets/Normal Voices/1359.wav
normal,data/DataSets/Normal Voices/136.wav
normal,data/DataSets/Normal Voices/1360.wav
normal,data/DataSets/Normal Voices/1361.wav
normal,data/DataSets/Normal Voices/1362.wav
normal,data/DataSets/Normal Voices/1363.wav
normal,data/DataSets/Normal Voices/1364.wav
normal,data/DataSets/Normal Voices/1365.wav
normal,data/DataSets/Normal Voices/1366.wav
normal,data/DataSets/Normal Voices/1367.wav
normal,data/DataSets/Normal Voices/1368.wav
normal,data/DataSets/Normal Voices/1369.wav
normal,data/DataSets/Normal Voices/137.wav
normal,data/DataSets/Normal Voices/1370.wav
normal,data/DataSets/Normal Voices/1371.wav
normal,data/DataSets/Normal Voices/1372.wav
normal,data/DataSets/Normal Voices/1373.wav
normal,data/DataSets/Normal Voices/1374.wav
normal,data/DataSets/Normal Voices/1375.wav
normal,data/DataSets/Normal Voices/1376.wav
normal,data/DataSets/Normal Voices/1377.wav
normal,data/DataSets/Normal Voices/1378.wav
normal,data/DataSets/Normal Voices/1379.wav
normal,data/DataSets/Normal Voices/138.wav
normal,data/DataSets/Normal Voices/1380.wav
normal,data/DataSets/Normal Voices/1381.wav
normal,data/DataSets/Normal Voices/1382.wav
normal,data/DataSets/Normal Voices/1383.wav
normal,data/DataSets/Normal Voices/1384.wav
normal,data/DataSets/Normal Voices/1385.wav
normal,data/DataSets/Normal Voices/1386.wav
normal,data/DataSets/Normal Voices/1387.wav
normal,data/DataSets/Normal Voices/1388.wav
normal,data/DataSets/Normal Voices/1389.wav
normal,data/DataSets/Normal Voices/139.wav
normal,data/DataSets/Normal Voices/1390.wav
normal,data/DataSets/Normal Voices/1391.wav
normal,data/DataSets/Normal Voices/1392.wav
normal,data/DataSets/Normal Voices/1393.wav
normal,data/DataSets/Normal Voices/1394.wav
normal,data/DataSets/Normal Voices/1395.wav
normal,data/DataSets/Normal Voices/1396.wav
normal,data/DataSets/Normal Voices/1397.wav
normal,data/DataSets/Normal Voices/1398.wav
normal,data/DataSets/Normal Voices/1399.wav
normal,data/DataSets/Normal Voices/14.wav
normal,data/DataSets/Normal Voices/140.wav
normal,data/DataSets/Normal Voices/1400.wav
normal,data/DataSets/Normal Voices/1401.wav
normal,data/DataSets/Normal Voices/1402.wav
normal,data/DataSets/Normal Voices/1403.wav
normal,data/DataSets/Normal Voices/1404.wav
normal,data/DataSets/Normal Voices/1405.wav
normal,data/DataSets/Normal Voices/1406.wav
normal,data/DataSets/Normal Voices/1407.wav
normal,data/DataSets/Normal Voices/1408.wav
normal,data/DataSets/Normal Voices/1409.wav
normal,data/DataSets/Normal Voices/141.wav
normal,data/DataSets/Normal Voices/1410.wav
normal,data/DataSets/Normal Voices/1411.wav
normal,data/DataSets/Normal Voices/1412.wav
normal,data/DataSets/Normal Voices/1413.wav
normal,data/DataSets/Normal Voices/1414.wav
normal,data/DataSets/Normal Voices/1415.wav
normal,data/DataSets/Normal Voices/1416.wav
normal,data/DataSets/Normal Voices/1417.wav
normal,data/DataSets/Normal Voices/1418.wav
normal,data/DataSets/Normal Voices/1419.wav
normal,data/DataSets/Normal Voices/142.wav
normal,data/DataSets/Normal Voices/1420.wav
normal,data/DataSets/Normal Voices/1421.wav
normal,data/DataSets/Normal Voices/1422.wav
normal,data/DataSets/Normal Voices/1423.wav
normal,data/DataSets/Normal Voices/1424.wav
normal,data/DataSets/Normal Voices/1425.wav
normal,data/DataSets/Normal Voices/1426.wav
normal,data/DataSets/Normal Voices/1427.wav
normal,data/DataSets/Normal Voices/1428.wav
normal,data/DataSets/Normal Voices/1429.wav
normal,data/DataSets/Normal Voices/143.wav
normal,data/DataSets/Normal Voices/1430.wav
normal,data/DataSets/Normal Voices/1431.wav
normal,data/DataSets/Normal Voices/1432.wav
normal,data/DataSets/Normal Voices/1433.wav
normal,data/DataSets/Normal Voices/1434.wav
normal,data/DataSets/Normal Voices/1435.wav
normal,data/DataSets/Normal Voices/1436.wav
normal,data/DataSets/Normal Voices/1437.wav
normal,data/DataSets/Normal Voices/1438.wav
normal,data/DataSets/Normal Voices/1439.wav
normal,data/DataSets/Normal Voices/144.wav
normal,data/DataSets/Normal Voices/1440.wav
normal,data/DataSets/Normal Voices/1441.wav
normal,data/DataSets/Normal Voices/1442.wav
normal,data/DataSets/Normal Voices/1443.wav
normal,data/DataSets/Normal Voices/1444.wav
normal,data/DataSets/Normal Voices/1445.wav
normal,data/DataSets/Normal Voices/1446.wav
normal,data/DataSets/Normal Voices/1447.wav
normal,data/DataSets/Normal Voices/1448.wav
normal,data/DataSets/Normal Voices/1449.wav
normal,data/DataSets/Normal Voices/145.wav
normal,data/DataSets/Normal Voices/1450.wav
normal,data/DataSets/Normal Voices/1451.wav
normal,data/DataSets/Normal Voices/1452.wav
normal,data/DataSets/Normal Voices/1453.wav
normal,data/DataSets/Normal Voices/1454.wav
normal,data/DataSets/Normal Voices/1455.wav
normal,data/DataSets/Normal Voices/1456.wav
normal,data/DataSets/Normal Voices/1457.wav
normal,data/DataSets/Normal Voices/1458.wav
normal,data/DataSets/Normal Voices/1459.wav
normal,data/DataSets/Normal Voices/146.wav
